gateway_id	slot_id	cur_level	player_count
153001	3	4	1
153001	3	5	2
153001	3	11	1
153001	4	0	206
153001	4	1	9
153001	4	2	9
153001	4	3	11
153001	4	4	14
153001	4	5	10
153001	4	6	5
153001	4	7	3
153001	4	8	5
153001	4	9	2
153001	4	10	10
153001	4	13	1
153001	5	0	187
153001	5	1	6
153001	5	2	7
153001	5	3	8
153001	5	4	9
153001	5	5	5
153001	5	6	4
153001	5	7	2
153001	5	8	3
153001	5	9	2
153001	5	10	37
153001	5	11	9
153001	5	12	2
153001	5	13	2
153001	5	15	1
153001	5	16	1
153001	6	0	175
153001	6	1	4
153001	6	2	5
153001	6	3	5
153001	6	4	5
153001	6	5	13
153001	6	6	3
153001	6	8	9
153001	6	9	4
153001	6	10	37
153001	6	11	18
153001	6	12	2
153001	6	13	1
153001	6	14	4
153001	7	0	217
153001	7	1	12
153001	7	2	11
153001	7	3	6
153001	7	4	2
153001	7	5	5
153001	7	6	5
153001	7	7	4
153001	7	8	3
153001	7	9	1
153001	7	10	10
153001	7	11	5
153001	7	12	2
153001	7	15	2
153001	8	0	278
153001	8	1	2
153001	8	2	1
153001	8	3	1
153001	8	4	1
153001	8	5	1
153001	8	11	1
153001	9	0	214
153001	9	1	4
153001	9	2	7
153001	9	3	11
153001	9	4	9
153001	9	5	11
153001	9	6	5
153001	9	7	4
153001	9	8	3
153001	9	9	4
153001	9	10	11
153001	9	11	1
153001	9	14	1
153001	10	0	187
153001	10	1	4
153001	10	2	5
153001	10	3	5
153001	10	4	6
153001	10	5	11
153001	10	6	2
153001	10	7	3
153001	10	8	2
153001	10	9	2
153001	10	10	38
153001	10	11	16
153001	10	13	1
153001	10	14	1
153001	10	15	1
153001	10	16	1
153002	1	0	53
153002	1	1	1
153002	1	2	2
153002	1	3	2
153002	1	4	4
153002	1	5	3
153002	1	6	2
153002	1	7	3
153002	1	8	2
153002	1	10	4
153002	1	11	11
153002	1	12	1
153002	1	13	2
153002	1	14	1
153002	1	15	1
153002	2	0	87
153002	2	2	1
153002	2	4	1
153002	2	5	2
153002	2	7	1
153002	3	0	88
153002	3	1	1
153002	3	5	2
153002	3	12	1
153002	4	0	85
153002	4	3	2
153002	4	4	1
153002	4	5	1
153002	4	6	1
153002	4	7	1
153002	4	9	1
153002	5	0	52
153002	5	1	2
153002	5	2	4
153002	5	3	2
153002	5	4	5
153002	5	5	3
153002	5	6	3
153002	5	8	2
153002	5	9	1
153002	5	10	6
153002	5	11	3
153002	5	12	4
153002	5	13	3
153002	5	14	1
153002	5	15	1
153002	6	0	52
153002	6	1	3
153002	6	3	2
153002	6	4	3
153002	6	5	4
153002	6	6	2
153002	6	7	3
153002	6	8	2
153002	6	9	3
153002	6	10	2
153002	6	11	13
153002	6	12	2
153002	6	14	1
153002	7	0	86
153002	7	2	1
153002	7	5	3
153002	7	6	2
153002	8	0	88
153002	8	1	1
153002	8	5	2
153002	8	14	1
153002	9	0	84
153002	9	3	1
153002	9	5	4
153002	9	6	1
153002	9	7	1
153002	9	10	1
153002	10	0	55
153002	10	1	4
153002	10	2	1
153002	10	3	2
153002	10	4	1
153002	10	5	2
153002	10	6	3
153002	10	9	1
153002	10	10	5
153002	10	11	8
153002	10	12	3
153002	10	13	4
153002	10	14	2
153002	10	15	1
153005	1	0	53
153005	1	1	2
153005	1	2	4
153005	1	3	2
153005	1	6	1
153005	1	9	1
153005	1	10	4
153005	1	11	3
153005	1	12	2
153005	1	13	3
153005	1	14	2
153005	1	15	3
153005	2	0	60
153005	2	1	11
153005	2	6	2
153005	2	9	1
153005	2	11	3
153005	2	12	2
153005	2	16	1
153005	3	0	80
153005	4	0	57
153005	4	1	4
153005	4	2	3
153005	4	3	1
153005	4	4	2
153005	4	5	3
153005	4	7	1
153005	4	9	1
153005	4	10	2
153005	4	11	4
153005	4	14	1
153005	4	15	1
153005	5	0	62
153005	5	1	3
153005	5	2	1
153005	5	3	2
153005	5	4	1
153005	5	7	1
153005	5	10	6
153005	5	11	2
153005	5	12	1
153005	5	14	1
153005	6	0	54
153005	6	2	2
153005	6	3	2
153005	6	5	2
153005	6	7	1
153005	6	8	1
153005	6	10	4
153005	6	11	4
153005	6	12	3
153005	6	14	6
153005	6	15	1
153005	7	0	68
153005	7	1	1
153005	7	3	1
153005	7	6	1
153005	7	7	1
153005	7	8	2
153005	7	10	1
153005	7	11	3
153005	7	12	1
153005	7	19	1
153005	8	0	80
153005	9	0	58
153005	9	1	3
153005	9	2	1
153005	9	3	1
153005	9	4	2
153005	9	5	2
153005	9	6	3
153005	9	8	1
153005	9	10	3
153005	9	11	4
153005	9	15	2
153005	10	0	63
153005	10	1	3
153005	10	2	1
153005	10	3	2
153005	10	7	1
153005	10	8	1
153005	10	9	1
153005	10	10	4
153005	10	11	2
153005	10	12	1
153005	10	14	1
153007	1	0	102
153007	1	1	4
153007	1	2	5
153007	1	3	6
153007	1	4	7
153007	1	5	5
153007	1	6	4
153007	1	7	5
153007	1	8	3
153007	1	9	2
153007	1	10	12
153007	1	11	3
153007	1	12	2
153007	1	14	1
153007	2	0	104
153007	2	1	3
153007	2	2	6
153007	2	3	6
153007	2	4	4
153007	2	5	3
153007	2	6	7
153007	2	7	1
153007	2	8	1
153007	2	9	2
153007	2	10	16
153007	2	11	6
153007	2	12	1
153007	2	21	1
153007	3	0	157
153007	3	1	1
153007	3	2	1
153007	3	3	1
153007	3	5	1
153007	4	0	93
153007	4	1	4
153007	4	2	2
153007	4	3	3
153007	4	4	3
153007	4	5	5
153007	4	6	2
153007	4	7	9
153007	4	8	4
153007	4	9	1
153007	4	10	26
153007	4	11	6
153007	4	12	2
153007	4	20	1
153007	5	0	100
153007	5	1	5
153007	5	2	7
153007	5	3	5
153007	5	4	7
153007	5	5	4
153007	5	6	2
153007	5	7	4
153007	5	8	3
153007	5	10	20
153007	5	11	2
153007	5	12	1
153007	5	20	1
153007	6	0	108
153007	6	1	7
153007	6	2	3
153007	6	3	6
153007	6	4	3
153007	6	5	3
153007	6	6	3
153007	6	7	4
153007	6	8	1
153007	6	9	3
153007	6	10	16
153007	6	11	1
153007	6	12	1
153007	6	13	1
153007	6	20	1
153007	7	0	93
153007	7	1	2
153007	7	2	1
153007	7	3	4
153007	7	4	3
153007	7	5	2
153007	7	6	3
153007	7	7	4
153007	7	8	3
153007	7	9	1
153007	7	10	31
153007	7	11	12
153007	7	12	1
153007	7	21	1
153007	8	0	157
153007	8	1	1
153007	8	2	1
153007	8	3	1
153007	8	4	1
153007	9	0	94
153007	9	1	7
153007	9	2	3
153007	9	3	3
153007	9	4	4
153007	9	5	2
153007	9	6	3
153007	9	7	4
153007	9	8	2
153007	9	9	3
153007	9	10	26
153007	9	11	6
153007	9	13	2
153007	9	14	1
153007	9	21	1
153007	10	0	107
153007	10	1	3
153007	10	2	6
153007	10	3	4
153007	10	4	5
153007	10	5	4
153007	10	6	3
153007	10	7	4
153007	10	8	3
153007	10	9	4
153007	10	10	15
153007	10	11	1
153007	10	12	1
153007	10	21	1
153009	1	0	79
153009	1	1	9
153009	1	2	6
153009	1	3	2
153009	1	4	7
153009	1	5	5
153009	1	6	3
153009	1	7	7
153009	1	8	4
153009	1	9	3
153009	1	10	19
153009	1	11	3
153009	1	12	6
153009	1	13	5
153009	1	15	1
153009	2	0	84
153009	2	1	8
153009	2	2	9
153009	2	3	6
153009	2	4	4
153009	2	5	2
153009	2	6	8
153009	2	7	3
153009	2	8	2
153009	2	9	1
153009	2	10	21
153009	2	11	5
153009	2	12	1
153009	2	13	2
153009	2	14	2
153009	2	15	1
153009	3	0	148
153009	3	1	5
153009	3	2	3
153009	3	3	1
153009	3	4	1
153009	3	5	1
153009	4	0	120
153009	4	1	9
153009	4	2	5
153009	4	3	9
153009	4	4	5
153009	4	5	4
153009	4	6	3
153009	4	8	2
153009	4	9	1
153009	4	14	1
153009	5	0	86
153009	5	1	4
153009	5	2	7
153009	5	3	10
153009	5	4	8
153009	5	5	5
153009	5	6	4
153009	5	7	7
153009	5	9	3
153009	5	10	14
153009	5	11	5
153009	5	12	3
153009	5	14	2
153009	5	15	1
153009	6	0	82
153009	6	1	2
153009	6	2	6
153009	6	3	3
153009	6	4	4
153009	6	5	5
153009	6	6	5
153009	6	7	5
153009	6	8	3
153009	6	9	3
153009	6	10	19
153009	6	11	10
153009	6	12	6
153009	6	13	3
153009	6	14	1
153009	6	15	1
153009	6	19	1
153009	7	0	89
153009	7	1	3
153009	7	2	8
153009	7	3	4
153009	7	4	5
153009	7	5	5
153009	7	6	3
153009	7	7	4
153009	7	8	2
153009	7	9	2
153009	7	10	22
153009	7	11	7
153009	7	12	1
153009	7	13	1
153009	7	14	3
153009	8	0	151
153009	8	1	2
153009	8	2	1
153009	8	3	2
153009	8	4	1
153009	8	5	1
153009	8	6	1
153009	9	0	124
153009	9	1	5
153009	9	2	5
153009	9	3	4
153009	9	4	6
153009	9	5	5
153009	9	6	1
153009	9	7	2
153009	9	8	2
153009	9	10	2
153009	9	11	1
153009	9	12	1
153009	9	14	1
153009	10	0	86
153009	10	1	3
153009	10	2	8
153009	10	3	5
153009	10	4	9
153009	10	5	4
153009	10	6	6
153009	10	7	7
153009	10	8	3
153009	10	9	2
153009	10	10	15
153009	10	11	5
153009	10	12	4
153009	10	14	2
153011	1	0	39
153011	1	1	3
153011	1	2	4
153011	1	3	3
153011	1	4	4
153011	1	5	7
153011	1	6	8
153011	1	7	1
153011	1	8	1
153011	1	10	3
153011	1	11	2
153011	1	14	1
153011	1	17	1
153011	2	0	60
153011	2	1	2
153011	2	2	7
153011	2	3	1
153011	2	4	2
153011	2	5	3
153011	2	10	2
153011	3	0	57
153011	3	1	4
153011	3	2	6
153011	3	3	1
153011	3	5	1
153011	3	6	4
153011	3	7	2
153011	3	8	1
153011	3	11	1
153011	4	0	49
153011	4	1	2
153011	4	2	3
153011	4	3	3
153011	4	4	5
153011	4	5	6
153011	4	6	1
153011	4	8	1
153011	4	9	2
153011	4	10	2
153011	4	11	1
153011	4	12	2
153011	5	0	28
153011	5	1	8
153011	5	2	4
153011	5	3	3
153011	5	4	2
153011	5	5	2
153011	5	6	3
153011	5	7	3
153011	5	8	1
153011	5	10	11
153011	5	11	4
153011	5	12	5
153011	5	13	2
153011	5	18	1
153011	6	0	40
153011	6	2	1
153011	6	3	7
153011	6	4	5
153011	6	5	3
153011	6	6	4
153011	6	7	8
153011	6	8	3
153011	6	9	1
153011	6	10	1
153011	6	11	3
153011	6	15	1
153011	7	0	57
153011	7	1	2
153011	7	2	2
153011	7	4	5
153011	7	5	4
153011	7	6	1
153011	7	7	1
153011	7	8	2
153011	7	10	2
153011	7	11	1
153011	8	0	59
153011	8	1	2
153011	8	2	5
153011	8	4	1
153011	8	5	3
153011	8	6	2
153011	8	7	2
153011	8	8	2
153011	8	12	1
153011	9	0	51
153011	9	2	3
153011	9	3	3
153011	9	4	3
153011	9	5	3
153011	9	6	5
153011	9	7	2
153011	9	8	1
153011	9	9	1
153011	9	10	1
153011	9	11	2
153011	9	12	1
153011	9	14	1
153011	10	0	30
153011	10	1	5
153011	10	2	5
153011	10	3	3
153011	10	4	2
153011	10	6	2
153011	10	7	5
153011	10	8	2
153011	10	9	1
153011	10	10	7
153011	10	11	7
153011	10	12	4
153011	10	13	2
153011	10	15	1
153011	10	17	1
153015	1	0	129
153015	1	1	9
153015	1	2	7
153015	1	3	8
153015	1	4	6
153015	1	5	7
153015	1	6	5
153015	1	7	4
153015	1	8	2
153015	1	9	5
153015	1	10	21
153015	1	11	10
153015	1	12	4
153015	1	13	1
153015	1	14	1
153015	2	0	153
153015	2	1	4
153015	2	2	5
153015	2	3	4
153015	2	4	3
153015	2	5	8
153015	2	6	2
153015	2	7	4
153015	2	8	4
153015	2	9	1
153015	2	10	21
153015	2	11	7
153015	2	12	2
153015	2	15	1
153015	3	0	212
153015	3	1	2
153015	3	2	1
153015	3	4	1
153015	3	10	1
153015	3	11	2
153015	4	0	173
153015	4	1	4
153015	4	2	3
153015	4	3	1
153015	4	4	3
153015	4	5	6
153015	4	6	3
153015	4	7	2
153015	4	8	3
153015	4	9	1
153015	4	10	8
153015	4	11	9
153015	4	12	1
153015	4	14	2
153015	5	0	116
153015	5	1	14
153015	5	2	5
153015	5	3	3
153015	5	4	1
153015	5	5	9
153015	5	6	1
153015	5	7	1
153015	5	8	4
153015	5	9	3
153015	5	10	46
153015	5	11	5
153015	5	12	6
153015	5	13	3
153015	5	20	2
153015	6	0	133
153015	6	1	4
153015	6	2	7
153015	6	3	1
153015	6	4	6
153015	6	5	9
153015	6	6	4
153015	6	7	6
153015	6	8	5
153015	6	9	5
153015	6	10	23
153015	6	11	8
153015	6	12	6
153015	6	14	1
153015	6	15	1
153015	7	0	140
153015	7	1	5
153015	7	2	10
153015	7	3	2
153015	7	4	3
153015	7	5	6
153015	7	6	6
153015	7	7	5
153015	7	8	3
153015	7	9	4
153015	7	10	22
153015	7	11	9
153015	7	12	2
153015	7	17	1
153015	7	19	1
153015	8	0	213
153015	8	1	2
153015	8	3	1
153015	8	10	2
153015	8	11	1
153015	9	0	169
153015	9	1	6
153015	9	2	5
153015	9	3	2
153015	9	4	3
153015	9	5	4
153015	9	6	2
153015	9	7	1
153015	9	8	2
153015	9	10	14
153015	9	11	7
153015	9	12	1
153015	9	14	2
153015	9	15	1
153015	10	0	123
153015	10	1	9
153015	10	2	5
153015	10	3	3
153015	10	4	1
153015	10	5	3
153015	10	6	5
153015	10	7	4
153015	10	8	3
153015	10	9	2
153015	10	10	39
153015	10	11	13
153015	10	12	4
153015	10	13	1
153015	10	14	1
153015	10	15	1
153015	10	20	2
153019	1	0	28
153019	1	1	3
153019	1	2	2
153019	1	4	3
153019	1	5	5
153019	1	6	7
153019	1	7	2
153019	1	8	1
153019	1	9	5
153019	1	10	7
153019	1	11	5
153019	1	12	1
153019	1	13	1
153019	2	0	43
153019	2	1	3
153019	2	3	2
153019	2	4	4
153019	2	5	9
153019	2	6	3
153019	2	7	1
153019	2	8	2
153019	2	11	1
153019	2	13	1
153019	2	14	1
153019	3	0	63
153019	3	1	2
153019	3	2	1
153019	3	3	1
153019	3	5	2
153019	3	8	1
153019	4	0	32
153019	4	1	4
153019	4	3	3
153019	4	4	5
153019	4	5	7
153019	4	6	5
153019	4	7	4
153019	4	8	1
153019	4	9	1
153019	4	10	2
153019	4	11	3
153019	4	13	2
153019	4	14	1
153019	5	0	35
153019	5	1	1
153019	5	2	1
153019	5	3	4
153019	5	4	5
153019	5	5	6
153019	5	6	1
153019	5	7	2
153019	5	8	2
153019	5	9	3
153019	5	10	7
153019	5	11	2
153019	5	12	1
153019	6	0	29
153019	6	1	2
153019	6	3	2
153019	6	4	1
153019	6	5	6
153019	6	6	5
153019	6	7	2
153019	6	8	3
153019	6	9	1
153019	6	10	8
153019	6	11	9
153019	6	12	1
153019	6	13	1
153019	7	0	41
153019	7	1	5
153019	7	2	4
153019	7	3	1
153019	7	4	5
153019	7	5	3
153019	7	6	3
153019	7	7	3
153019	7	8	1
153019	7	11	2
153019	7	13	1
153019	7	14	1
153019	8	0	64
153019	8	1	2
153019	8	2	1
153019	8	5	1
153019	8	7	1
153019	8	8	1
153019	9	0	33
153019	9	1	1
153019	9	2	2
153019	9	3	3
153019	9	4	3
153019	9	5	4
153019	9	6	7
153019	9	7	2
153019	9	8	3
153019	9	9	1
153019	9	10	5
153019	9	11	4
153019	9	12	1
153019	9	13	1
153019	10	0	35
153019	10	2	3
153019	10	3	2
153019	10	4	4
153019	10	5	6
153019	10	6	3
153019	10	7	2
153019	10	8	2
153019	10	9	2
153019	10	10	9
153019	10	11	1
153019	10	12	1
153020	1	0	40
153020	1	1	4
153020	1	2	2
153020	1	3	3
153020	1	4	2
153020	1	5	3
153020	1	6	3
153020	1	7	4
153020	1	8	2
153020	1	9	1
153020	1	10	13
153020	1	11	7
153020	1	12	4
153020	1	13	2
153020	2	0	72
153020	2	1	2
153020	2	2	1
153020	2	3	2
153020	2	4	3
153020	2	5	2
153020	2	6	1
153020	2	7	4
153020	2	10	2
153020	2	11	1
153020	3	0	88
153020	3	2	1
153020	3	3	1
153020	4	0	83
153020	4	1	2
153020	4	2	1
153020	4	3	2
153020	4	5	1
153020	4	10	1
153020	5	0	30
153020	5	1	3
153020	5	2	2
153020	5	3	6
153020	5	5	4
153020	5	6	1
153020	5	7	2
153020	5	8	3
153020	5	9	4
153020	5	10	12
153020	5	11	13
153020	5	12	5
153020	5	13	3
153020	5	14	2
153020	6	0	37
153020	6	1	4
153020	6	2	3
153020	6	3	2
153020	6	4	1
153020	6	6	4
153020	6	7	6
153020	6	8	3
153020	6	9	3
153020	6	10	9
153020	6	11	10
153020	6	12	4
153020	6	13	4
153020	7	0	68
153020	7	2	2
153020	7	3	3
153020	7	4	1
153020	7	7	1
153020	7	8	2
153020	7	9	1
153020	7	10	6
153020	7	11	5
153020	7	12	1
153020	8	0	88
153020	8	1	1
153020	8	3	1
153020	9	0	82
153020	9	1	1
153020	9	2	2
153020	9	3	2
153020	9	4	2
153020	9	7	1
153020	10	0	32
153020	10	1	3
153020	10	2	2
153020	10	3	3
153020	10	4	2
153020	10	5	1
153020	10	6	4
153020	10	7	2
153020	10	8	2
153020	10	9	2
153020	10	10	15
153020	10	11	10
153020	10	12	9
153020	10	13	3
153023	1	0	124
153023	1	1	2
153023	1	2	5
153023	1	3	1
153023	1	4	3
153023	1	6	3
153023	1	7	3
153023	1	9	1
153023	1	10	17
153023	1	11	5
153023	1	12	3
153023	1	13	3
153023	1	14	1
153023	1	15	1
153023	1	16	1
153023	2	0	132
153023	2	1	3
153023	2	2	1
153023	2	3	3
153023	2	4	1
153023	2	5	4
153023	2	6	7
153023	2	7	3
153023	2	8	3
153023	2	10	4
153023	2	11	2
153023	2	12	4
153023	2	13	1
153023	2	15	1
153023	2	16	2
153023	2	17	1
153023	2	19	1
153023	3	0	164
153023	3	1	2
153023	3	2	2
153023	3	3	1
153023	3	5	1
153023	3	8	1
153023	3	10	1
153023	3	11	1
153023	4	0	142
153023	4	1	7
153023	4	2	1
153023	4	3	3
153023	4	5	1
153023	4	6	6
153023	4	9	2
153023	4	10	2
153023	4	11	3
153023	4	12	1
153023	4	13	1
153023	4	14	2
153023	4	17	1
153023	4	18	1
153023	5	0	120
153023	5	1	3
153023	5	2	1
153023	5	3	6
153023	5	4	4
153023	5	5	2
153023	5	6	3
153023	5	7	3
153023	5	8	1
153023	5	9	2
153023	5	10	16
153023	5	11	4
153023	5	12	5
153023	5	13	2
153023	5	16	1
153023	6	0	121
153023	6	1	2
153023	6	2	1
153023	6	3	3
153023	6	4	2
153023	6	5	1
153023	6	6	5
153023	6	7	2
153023	6	8	4
153023	6	9	4
153023	6	10	12
153023	6	11	5
153023	6	12	3
153023	6	13	4
153023	6	16	1
153023	6	17	2
153023	6	19	1
153023	7	0	126
153023	7	1	3
153023	7	2	2
153023	7	3	5
153023	7	4	1
153023	7	5	4
153023	7	6	4
153023	7	7	3
153023	7	9	2
153023	7	10	10
153023	7	11	4
153023	7	12	2
153023	7	13	2
153023	7	14	1
153023	7	15	1
153023	7	17	2
153023	7	21	1
153023	8	0	157
153023	8	1	3
153023	8	2	1
153023	8	3	1
153023	8	5	4
153023	8	6	3
153023	8	7	2
153023	8	10	1
153023	8	11	1
153023	9	0	137
153023	9	1	3
153023	9	2	2
153023	9	3	2
153023	9	4	3
153023	9	5	2
153023	9	6	6
153023	9	7	1
153023	9	8	2
153023	9	9	2
153023	9	10	7
153023	9	11	1
153023	9	12	1
153023	9	14	1
153023	9	16	1
153023	9	19	1
153023	9	20	1
153023	10	0	117
153023	10	1	4
153023	10	2	4
153023	10	3	5
153023	10	4	1
153023	10	5	3
153023	10	6	6
153023	10	7	6
153023	10	9	1
153023	10	10	8
153023	10	11	10
153023	10	12	5
153023	10	13	2
153023	10	17	1
153028	1	0	87
153028	1	1	4
153028	1	2	1
153028	1	4	2
153028	1	6	1
153028	1	7	2
153028	1	8	5
153028	1	10	9
153028	1	11	5
153028	1	12	4
153028	1	13	3
153028	1	14	1
153028	1	15	1
153028	2	0	108
153028	2	1	1
153028	2	2	1
153028	2	6	2
153028	2	7	1
153028	2	10	5
153028	2	11	3
153028	2	13	2
153028	2	14	2
153028	3	0	121
153028	3	1	3
153028	3	13	1
153028	4	0	110
153028	4	1	5
153028	4	5	3
153028	4	6	3
153028	4	7	1
153028	4	11	1
153028	4	12	1
153028	4	14	1
153028	5	0	78
153028	5	1	7
153028	5	2	3
153028	5	3	1
153028	5	4	1
153028	5	5	3
153028	5	6	3
153028	5	7	4
153028	5	8	1
153028	5	9	2
153028	5	10	5
153028	5	11	7
153028	5	12	4
153028	5	13	3
153028	5	14	1
153028	5	15	2
153028	6	0	82
153028	6	1	1
153028	6	2	2
153028	6	3	1
153028	6	4	1
153028	6	5	2
153028	6	6	1
153028	6	7	3
153028	6	8	1
153028	6	9	2
153028	6	10	8
153028	6	11	15
153028	6	12	1
153028	6	13	3
153028	6	14	2
153028	7	0	107
153028	7	1	1
153028	7	2	2
153028	7	4	1
153028	7	5	1
153028	7	7	1
153028	7	8	1
153028	7	10	5
153028	7	11	3
153028	7	13	2
153028	7	14	1
153028	8	0	122
153028	8	1	1
153028	8	2	1
153028	8	13	1
153028	9	0	108
153028	9	1	3
153028	9	3	1
153028	9	4	2
153028	9	6	1
153028	9	8	1
153028	9	10	6
153028	9	11	1
153028	9	13	1
153028	9	14	1
153028	10	0	84
153028	10	1	4
153028	10	2	1
153028	10	3	1
153028	10	4	3
153028	10	5	4
153028	10	6	3
153028	10	7	1
153028	10	8	3
153028	10	9	1
153028	10	10	4
153028	10	11	7
153028	10	12	4
153028	10	13	4
153028	10	14	1
153033	1	0	102
153033	1	1	4
153033	1	2	1
153033	1	3	4
153033	1	4	1
153033	1	5	7
153033	1	6	8
153033	1	7	4
153033	1	8	3
153033	1	9	3
153033	1	10	11
153033	1	11	3
153033	1	12	1
153033	1	13	1
153033	2	0	91
153033	2	1	5
153033	2	2	1
153033	2	3	6
153033	2	4	4
153033	2	5	3
153033	2	6	4
153033	2	7	5
153033	2	8	3
153033	2	9	1
153033	2	10	17
153033	2	11	4
153033	2	12	6
153033	2	13	1
153033	2	14	2
153033	3	0	149
153033	3	3	1
153033	3	4	1
153033	3	10	1
153033	3	12	1
153033	4	0	109
153033	4	1	6
153033	4	2	4
153033	4	3	3
153033	4	4	4
153033	4	5	5
153033	4	6	7
153033	4	7	3
153033	4	8	1
153033	4	9	1
153033	4	10	3
153033	4	11	3
153033	4	12	3
153033	4	13	1
153033	5	0	79
153033	5	1	5
153033	5	2	1
153033	5	3	5
153033	5	4	4
153033	5	5	3
153033	5	6	9
153033	5	7	9
153033	5	8	2
153033	5	9	2
153033	5	10	22
153033	5	11	4
153033	5	12	3
153033	5	13	3
153033	5	14	1
153033	5	15	1
153033	6	0	101
153033	6	1	4
153033	6	2	2
153033	6	3	2
153033	6	4	1
153033	6	5	1
153033	6	6	8
153033	6	7	7
153033	6	8	3
153033	6	9	3
153033	6	10	15
153033	6	11	4
153033	6	13	1
153033	6	16	1
153033	7	0	92
153033	7	1	2
153033	7	2	2
153033	7	3	2
153033	7	4	5
153033	7	5	6
153033	7	6	2
153033	7	7	3
153033	7	8	1
153033	7	9	1
153033	7	10	21
153033	7	11	6
153033	7	12	5
153033	7	13	1
153033	7	14	4
153033	8	0	149
153033	8	2	1
153033	8	3	1
153033	8	10	1
153033	8	12	1
153033	9	0	109
153033	9	1	5
153033	9	2	4
153033	9	3	5
153033	9	4	3
153033	9	5	5
153033	9	6	6
153033	9	7	3
153033	9	8	3
153033	9	9	1
153033	9	10	3
153033	9	11	4
153033	9	12	1
153033	9	13	1
153033	10	0	82
153033	10	1	3
153033	10	3	6
153033	10	4	1
153033	10	5	4
153033	10	6	2
153033	10	7	9
153033	10	8	7
153033	10	9	2
153033	10	10	23
153033	10	11	7
153033	10	12	4
153033	10	13	2
153033	10	15	1
153040	1	0	16
153040	1	1	3
153040	1	2	2
153040	1	3	1
153040	1	4	1
153040	1	5	1
153040	1	7	3
153040	1	9	2
153040	1	10	6
153040	1	11	1
153040	1	12	3
153040	1	13	4
153040	1	14	1
153040	1	21	1
153040	2	0	40
153040	2	3	1
153040	2	4	2
153040	2	5	1
153040	2	10	1
153040	3	0	42
153040	3	2	1
153040	3	4	2
153040	4	0	28
153040	4	1	1
153040	4	2	2
153040	4	3	1
153040	4	4	2
153040	4	6	2
153040	4	7	4
153040	4	8	1
153040	4	9	2
153040	4	11	1
153040	4	14	1
153040	5	0	32
153040	5	1	1
153040	5	2	1
153040	5	3	2
153040	5	5	1
153040	5	6	2
153040	5	7	1
153040	5	9	1
153040	5	10	2
153040	5	12	1
153040	5	13	1
153040	6	0	18
153040	6	1	2
153040	6	2	3
153040	6	3	1
153040	6	5	1
153040	6	6	2
153040	6	7	1
153040	6	10	4
153040	6	11	5
153040	6	12	1
153040	6	13	5
153040	6	15	1
153040	6	20	1
153040	7	0	38
153040	7	2	1
153040	7	3	1
153040	7	4	2
153040	7	5	1
153040	7	6	1
153040	7	8	1
153040	8	0	42
153040	8	4	1
153040	8	5	2
153040	9	0	29
153040	9	4	2
153040	9	5	1
153040	9	7	4
153040	9	8	1
153040	9	9	1
153040	9	10	4
153040	9	11	1
153040	9	12	1
153040	9	14	1
153040	10	0	31
153040	10	1	2
153040	10	3	3
153040	10	5	1
153040	10	7	2
153040	10	8	1
153040	10	10	3
153040	10	12	1
153040	10	16	1
153042	1	0	103
153042	1	1	3
153042	1	2	4
153042	1	3	5
153042	1	4	4
153042	1	5	6
153042	1	6	6
153042	1	7	2
153042	1	8	4
153042	1	9	3
153042	1	10	15
153042	1	11	3
153042	1	12	1
153042	1	13	1
153042	1	20	1
153042	2	0	105
153042	2	1	5
153042	2	2	5
153042	2	3	3
153042	2	4	1
153042	2	5	10
153042	2	6	2
153042	2	7	4
153042	2	8	3
153042	2	9	1
153042	2	10	9
153042	2	11	7
153042	2	12	2
153042	2	13	1
153042	2	14	1
153042	2	18	1
153042	2	20	1
153042	3	0	153
153042	3	1	5
153042	3	2	2
153042	3	4	1
153042	4	0	116
153042	4	1	6
153042	4	2	3
153042	4	3	3
153042	4	4	3
153042	4	5	5
153042	4	6	1
153042	4	7	7
153042	4	8	5
153042	4	9	1
153042	4	10	7
153042	4	11	1
153042	4	12	1
153042	4	13	2
153042	5	0	89
153042	5	1	10
153042	5	2	6
153042	5	3	3
153042	5	4	3
153042	5	5	5
153042	5	6	1
153042	5	8	3
153042	5	9	5
153042	5	10	28
153042	5	11	5
153042	5	12	1
153042	5	13	1
153042	5	20	1
153042	6	0	101
153042	6	1	1
153042	6	2	9
153042	6	3	2
153042	6	4	3
153042	6	5	5
153042	6	6	4
153042	6	7	3
153042	6	8	5
153042	6	9	2
153042	6	10	16
153042	6	11	6
153042	6	12	1
153042	6	13	1
153042	6	14	1
153042	6	20	1
153042	7	0	111
153042	7	1	4
153042	7	2	7
153042	7	3	7
153042	7	4	1
153042	7	5	5
153042	7	6	3
153042	7	8	1
153042	7	9	1
153042	7	10	7
153042	7	11	7
153042	7	12	3
153042	7	13	1
153042	7	14	2
153042	7	20	1
153042	8	0	154
153042	8	1	5
153042	8	2	1
153042	8	3	1
153042	9	0	111
153042	9	1	3
153042	9	2	8
153042	9	3	3
153042	9	4	2
153042	9	5	4
153042	9	6	1
153042	9	7	2
153042	9	8	5
153042	9	9	4
153042	9	10	15
153042	9	12	1
153042	9	13	1
153042	9	20	1
153042	10	0	86
153042	10	1	5
153042	10	2	6
153042	10	3	6
153042	10	4	3
153042	10	5	3
153042	10	6	2
153042	10	7	3
153042	10	8	4
153042	10	9	3
153042	10	10	27
153042	10	11	9
153042	10	12	2
